id,percentage,total,count
GCA_000007565.2_344_GCA_000017765.1_668,0.4828897338403042,263,127
GCA_000007405.1_557_GCA_000007565.2_344,1.0,100,100
GCA_000007405.1_520_GCA_000210855.2_288,1.0,243,243
GCA_000210855.2_288_GCA_002072655.1_82,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_380,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_23,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_298,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_322,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_218,1.0,264,264
GCA_000210855.2_288_GCA_002072655.1_176,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_381,1.0,264,264
GCA_000210855.2_288_GCA_900088705.1_275,1.0,264,264
GCA_000210855.2_288_GCA_900088705.1_221,1.0,263,263
GCA_000210855.2_288_GCA_000281215.1_267,1.0,264,264
GCA_000210855.2_288_GCA_002355295.1_114,1.0,263,263
GCA_000210855.2_288_GCA_002504125.1_310,1.0,264,264
GCA_000210855.2_288_GCA_900088705.1_258,1.0,263,263
GCA_000210855.2_288_GCA_002220715.1_24,1.0,264,264
GCA_000210855.2_288_GCA_000213655.1_9,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_360,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_321,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_269,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_217,1.0,264,264
GCA_000210855.2_288_GCA_002220715.1_297,1.0,264,264
GCA_000210855.2_288_GCA_900184385.1_198,1.0,264,264
GCA_000006765.1_728_GCA_000210855.2_288,1.0,264,264
GCA_000210855.2_288_GCA_900186905.1_427,1.0,243,243
GCA_000210855.2_288_GCA_900186905.1_402,1.0,263,263
GCA_000210855.2_288_GCA_001648195.1_50,1.0,263,263
GCA_000210855.2_288_GCA_000210855.2_348,1.0,263,263
GCA_000006765.1_830_GCA_000210855.2_288,1.0,263,263
GCA_000210855.2_288_GCA_900186905.1_449,1.0,263,263
GCA_000210855.2_288_GCA_000747565.1_37,1.0,263,263
GCA_000210855.2_288_GCA_000210855.2_368,1.0,263,263
GCA_000006765.1_639_GCA_000210855.2_288,1.0,263,263
GCA_000210855.2_288_GCA_000210855.2_382,1.0,263,263
GCA_000210855.2_288_GCA_002355295.1_53,1.0,263,263
GCA_000210855.2_288_GCA_900186905.1_305,1.0,263,263
GCA_000210855.2_288_GCA_000747565.1_463,1.0,264,264
GCA_000210855.2_288_GCA_000747565.1_523,1.0,264,264
GCA_000210855.2_288_GCA_000747565.1_501,1.0,264,264
GCA_000210855.2_288_GCA_000747565.1_404,1.0,264,264
GCA_000210855.2_288_GCA_900184385.1_330,1.0,264,264
GCA_000210855.2_288_GCA_900184385.1_349,1.0,264,264
GCA_000210855.2_288_GCA_900184385.1_267,1.0,264,264
GCA_000210855.2_288_GCA_002072655.1_254,0.9204545454545454,264,243
GCA_000006765.1_79_GCA_000210855.2_288,1.0,243,243
GCA_000210855.2_288_GCA_900186905.1_448,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_361,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002072655.1_177,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_382,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_25,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_216,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001648195.1_117,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_296,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_320,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900186905.1_401,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_268,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900186905.1_385,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001648195.1_51,0.9204545454545454,264,243
GCA_000007405.1_556_GCA_000210855.2_288,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_900184385.1_266,0.9204545454545454,264,243
GCA_000007405.1_519_GCA_000210855.2_288,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_000747565.1_60,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_38,0.9204545454545454,264,243
GCA_000006765.1_80_GCA_000210855.2_288,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_147,0.9204545454545454,264,243
GCA_000006765.1_727_GCA_000210855.2_288,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_383,0.9204545454545454,264,243
GCA_000006765.1_829_GCA_000210855.2_288,0.9139344262295082,244,223
GCA_000210855.2_288_GCA_900088705.1_220,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_000747565.1_500,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_215,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_319,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_462,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_403,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900088705.1_44,0.9182879377431906,257,236
GCA_000210855.2_288_GCA_002220715.1_26,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900088705.1_53,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_900088705.1_8,0.9195402298850575,261,240
GCA_000210855.2_288_GCA_002220715.1_362,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_295,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000213655.1_280,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_267,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900186905.1_27,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001648195.1_52,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_002072655.1_230,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001648195.1_67,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900186905.1_304,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900186905.1_303,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_002072655.1_136,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_900184385.1_28,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001042875.1_539,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_001042875.1_584,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002072655.1_81,0.9166666666666666,264,242
GCA_000210855.2_288_GCA_002220715.1_384,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_27,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_363,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000213655.1_82,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_294,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_002220715.1_266,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_900184385.1_197,0.9204545454545454,264,243
GCA_000006765.1_81_GCA_000210855.2_288,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_148,0.9204545454545454,264,243
GCA_000006765.1_638_GCA_000210855.2_288,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_39,0.9204545454545454,264,243
GCA_000006765.1_828_GCA_000210855.2_288,0.9204545454545454,264,243
GCA_000210855.2_288_GCA_000747565.1_61,0.9201520912547528,263,242
GCA_000210855.2_288_GCA_002220715.1_318,0.9195402298850575,261,240
GCA_000210855.2_288_GCA_001648195.1_118,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002355295.1_115,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002355295.1_54,0.4810606060606061,264,127
GCA_000007565.2_48_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000007565.2_22_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000007565.2_206_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000007565.2_69_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_83,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_10,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_001648195.1_14,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000438825.1_23,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002072655.1_80,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000281215.1_268,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_385,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_364,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_28,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_23,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900088705.1_45,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900186905.1_447,0.4810606060606061,264,127
GCA_000017765.1_748_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_317,0.4810606060606061,264,127
GCA_000007565.2_342_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_337,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900186905.1_400,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_317,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_34,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_19,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900186905.1_384,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_279,0.4810606060606061,264,127
GCA_000007565.2_23_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_214,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900186905.1_446,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_293,0.4810606060606061,264,127
GCA_000006765.1_637_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_001648195.1_13,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_900184385.1_29,0.4810606060606061,264,127
GCA_000006765.1_827_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000017765.1_696_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000213655.1_84,0.4828897338403042,263,127
GCA_000017765.1_667_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000017765.1_44_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_386,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_29,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_001648195.1_68,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_24,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_338,0.4810606060606061,264,127
GCA_000006765.1_826_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000007565.2_108_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000017765.1_733_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002355295.1_116,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002355295.1_55,0.4828897338403042,263,127
GCA_000007565.2_15_GCA_000210855.2_288,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_354,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_318,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_296,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_001648195.1_69,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_900186905.1_29,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_000213655.1_11,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_339,0.4810606060606061,264,127
GCA_000007565.2_109_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000007565.2_49_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_186,0.4810606060606061,264,127
GCA_000007565.2_207_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000007565.2_24_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_900184385.1_196,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002220715.1_316,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002072655.1_205,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_355,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_297,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_25,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_000281215.1_269,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_319,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_253,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_185,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002072655.1_178,0.4828897338403042,263,127
GCA_000007565.2_16_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_000210855.2_371,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002072655.1_255,0.4828897338403042,263,127
GCA_000007565.2_70_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_320,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_298,0.4810606060606061,264,127
GCA_000210855.2_288_GCA_002813995.1_340,0.4828897338403042,263,127
GCA_000210855.2_288_GCA_002813995.1_26,0.4810606060606061,264,127
GCA_000017765.1_734_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000017765.1_749_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000017765.1_45_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000017765.1_697_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000017765.1_668_GCA_000210855.2_288,0.4828897338403042,263,127
GCA_000007405.1_557_GCA_000210855.2_288,1.0,100,100
GCA_000007405.1_520_GCA_002072655.1_82,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_380,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_23,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_298,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_322,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_218,1.0,243,243
GCA_000007405.1_520_GCA_002072655.1_176,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_381,1.0,243,243
GCA_000007405.1_520_GCA_900088705.1_275,1.0,243,243
GCA_000007405.1_520_GCA_900088705.1_221,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000281215.1_267,1.0,243,243
GCA_000007405.1_520_GCA_002355295.1_114,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002504125.1_310,1.0,243,243
GCA_000007405.1_520_GCA_900088705.1_258,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002220715.1_24,1.0,243,243
GCA_000007405.1_520_GCA_000213655.1_9,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_360,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_321,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_269,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_217,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_297,1.0,243,243
GCA_000007405.1_520_GCA_900184385.1_198,1.0,243,243
GCA_000006765.1_728_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_427,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_402,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_001648195.1_50,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000210855.2_348,0.9958847736625515,243,242
GCA_000006765.1_830_GCA_000007405.1_520,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_900186905.1_449,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000747565.1_37,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000210855.2_368,0.9958847736625515,243,242
GCA_000006765.1_639_GCA_000007405.1_520,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000210855.2_382,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002355295.1_53,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_900186905.1_305,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000747565.1_463,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_523,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_501,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_404,1.0,243,243
GCA_000007405.1_520_GCA_900184385.1_330,1.0,243,243
GCA_000007405.1_520_GCA_900184385.1_349,1.0,243,243
GCA_000007405.1_520_GCA_900184385.1_267,1.0,243,243
GCA_000007405.1_520_GCA_002072655.1_254,1.0,243,243
GCA_000006765.1_79_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_448,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_361,1.0,243,243
GCA_000007405.1_520_GCA_002072655.1_177,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_382,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_25,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_216,1.0,243,243
GCA_000007405.1_520_GCA_001648195.1_117,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_296,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_320,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_401,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_268,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_385,1.0,243,243
GCA_000007405.1_520_GCA_001648195.1_51,1.0,243,243
GCA_000007405.1_520_GCA_000007405.1_556,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_900184385.1_266,1.0,243,243
GCA_000007405.1_519_GCA_000007405.1_520,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000747565.1_60,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_38,1.0,243,243
GCA_000006765.1_80_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_147,1.0,243,243
GCA_000006765.1_727_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_383,1.0,243,243
GCA_000006765.1_829_GCA_000007405.1_520,0.9176954732510288,243,223
GCA_000007405.1_520_GCA_900088705.1_220,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_000747565.1_500,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_215,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_319,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_462,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_403,1.0,243,243
GCA_000007405.1_520_GCA_900088705.1_44,0.9711934156378601,243,236
GCA_000007405.1_520_GCA_002220715.1_26,1.0,243,243
GCA_000007405.1_520_GCA_900088705.1_53,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_900088705.1_8,0.9876543209876543,243,240
GCA_000007405.1_520_GCA_002220715.1_362,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_295,1.0,243,243
GCA_000007405.1_520_GCA_000213655.1_280,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_267,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_27,1.0,243,243
GCA_000007405.1_520_GCA_001648195.1_52,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002072655.1_230,1.0,243,243
GCA_000007405.1_520_GCA_001648195.1_67,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_304,1.0,243,243
GCA_000007405.1_520_GCA_900186905.1_303,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002072655.1_136,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_900184385.1_28,1.0,243,243
GCA_000007405.1_520_GCA_001042875.1_539,1.0,243,243
GCA_000007405.1_520_GCA_001042875.1_584,1.0,243,243
GCA_000007405.1_520_GCA_002072655.1_81,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002220715.1_384,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_27,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_363,1.0,243,243
GCA_000007405.1_520_GCA_000213655.1_82,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_294,1.0,243,243
GCA_000007405.1_520_GCA_002220715.1_266,1.0,243,243
GCA_000007405.1_520_GCA_900184385.1_197,1.0,243,243
GCA_000006765.1_81_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_148,1.0,243,243
GCA_000006765.1_638_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_39,1.0,243,243
GCA_000006765.1_828_GCA_000007405.1_520,1.0,243,243
GCA_000007405.1_520_GCA_000747565.1_61,0.9958847736625515,243,242
GCA_000007405.1_520_GCA_002220715.1_318,0.9876543209876543,243,240
GCA_000007405.1_520_GCA_001648195.1_118,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002355295.1_115,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002355295.1_54,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_48,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_22,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_206,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_69,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_83,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_10,0.522633744855967,243,127
GCA_000007405.1_520_GCA_001648195.1_14,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000438825.1_23,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002072655.1_80,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000281215.1_268,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_385,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_364,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_28,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_23,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900088705.1_45,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900186905.1_447,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_748,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_317,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_342,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_337,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900186905.1_400,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_317,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_34,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_19,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900186905.1_384,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_279,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_23,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_214,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900186905.1_446,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_293,0.522633744855967,243,127
GCA_000006765.1_637_GCA_000007405.1_520,0.522633744855967,243,127
GCA_000007405.1_520_GCA_001648195.1_13,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900184385.1_29,0.522633744855967,243,127
GCA_000006765.1_827_GCA_000007405.1_520,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_696,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_84,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_667,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_44,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_386,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_29,0.522633744855967,243,127
GCA_000007405.1_520_GCA_001648195.1_68,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_24,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_338,0.522633744855967,243,127
GCA_000006765.1_826_GCA_000007405.1_520,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_108,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_733,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002355295.1_116,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002355295.1_55,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_15,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_354,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_318,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_296,0.522633744855967,243,127
GCA_000007405.1_520_GCA_001648195.1_69,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900186905.1_29,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000213655.1_11,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_339,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_109,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_49,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_186,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_207,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_24,0.522633744855967,243,127
GCA_000007405.1_520_GCA_900184385.1_196,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002220715.1_316,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002072655.1_205,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_355,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_297,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_25,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000281215.1_269,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_319,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_253,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_185,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002072655.1_178,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_16,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000210855.2_371,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002072655.1_255,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007565.2_70,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_320,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_298,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_340,0.522633744855967,243,127
GCA_000007405.1_520_GCA_002813995.1_26,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_734,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_749,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_45,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_697,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000017765.1_668,0.522633744855967,243,127
GCA_000007405.1_520_GCA_000007405.1_557,1.0,100,100
GCA_002072655.1_82_GCA_002220715.1_380,1.0,264,264
GCA_002072655.1_82_GCA_002220715.1_23,1.0,264,264
GCA_002072655.1_82_GCA_002220715.1_298,1.0,264,264
GCA_002072655.1_82_GCA_002220715.1_322,1.0,264,264
GCA_002072655.1_82_GCA_002220715.1_218,1.0,264,264
