Column1,ID,mean_score,min_eval,count,response,Column2
673,GCA_000017745.1_2116,0,10,1,0,
674,GCA_000017745.1_2118,0,10,1,0,
675,GCA_000017745.1_2124,0,10,1,0,
676,GCA_000017745.1_2135,0,10,1,0,
677,GCA_000017745.1_2136,0,10,1,0,
678,GCA_000017745.1_214,0,10,1,0,
679,GCA_000017745.1_215,0,10,1,0,
680,GCA_000017745.1_2158,0,10,1,0,
681,GCA_000017745.1_2159,0,10,1,0,
682,GCA_000017745.1_2165,0,10,1,0,
683,GCA_000017745.1_2169,0,10,1,0,
684,GCA_000017745.1_2173,0,10,1,0,
685,GCA_000017745.1_2180,0,10,1,0,
686,GCA_000017745.1_2189,0,10,1,0,
687,GCA_000017745.1_2193,0,10,1,0,
688,GCA_000017745.1_2198,0,10,1,0,
689,GCA_000017745.1_22,0,10,1,0,
690,GCA_000017745.1_2200,0,10,1,0,
693,GCA_000017745.1_2225,0,10,1,0,
694,GCA_000017745.1_2228,0,10,1,0,
695,GCA_000017745.1_2231,0,10,1,0,
696,GCA_000017745.1_2232,0,10,1,0,
697,GCA_000017745.1_2239,0,10,1,0,
698,GCA_000017745.1_2243,0,10,1,0,
699,GCA_000017745.1_2244,0,10,1,0,
700,GCA_000017745.1_2247,0,10,1,0,
701,GCA_000017745.1_2253,0,10,1,0,
702,GCA_000017745.1_2260,0,10,1,0,
703,GCA_000017745.1_2261,0,10,1,0,
704,GCA_000017745.1_2265,0,10,1,0,
705,GCA_000017745.1_2266,0,10,1,0,
706,GCA_000017745.1_2273,0,10,1,0,
707,GCA_000017745.1_2281,0,10,1,0,
708,GCA_000017745.1_2291,0,10,1,0,
710,GCA_000017745.1_23,0,10,1,0,
711,GCA_000017745.1_2302,0,10,1,0,
712,GCA_000017745.1_2307,0,10,1,0,
713,GCA_000017745.1_2316,0,10,1,0,
714,GCA_000017745.1_234,0,10,1,0,
715,GCA_000017745.1_2361,0,10,1,0,
716,GCA_000017745.1_237,0,10,1,0,
717,GCA_000017745.1_2379,0,10,1,0,
719,GCA_000017745.1_2386,0,10,1,0,
721,GCA_000017745.1_2399,0,10,1,0,
722,GCA_000017745.1_2410,0,10,1,0,
723,GCA_000017745.1_2424,0,10,1,0,
724,GCA_000017745.1_243,0,10,1,0,
725,GCA_000017745.1_2434,0,10,1,0,
726,GCA_000017745.1_2446,0,10,1,0,
727,GCA_000017745.1_2466,0,10,1,0,
728,GCA_000017745.1_2468,0,10,1,0,
730,GCA_000017745.1_2484,0,10,1,0,
731,GCA_000017745.1_2492,0,10,1,0,
732,GCA_000017745.1_2501,0,10,1,0,
733,GCA_000017745.1_255,0,10,1,0,
734,GCA_000017745.1_258,0,10,1,0,
735,GCA_000017745.1_262,0,10,1,0,
736,GCA_000017745.1_263,0,10,1,0,
737,GCA_000017745.1_269,0,10,1,0,
738,GCA_000017745.1_270,0,10,1,0,
740,GCA_000017745.1_283,0,10,1,0,
741,GCA_000017745.1_284,0,10,1,0,
742,GCA_000017745.1_285,0,10,1,0,
743,GCA_000017745.1_287,0,10,1,0,
744,GCA_000017745.1_294,0,10,1,0,
746,GCA_000017745.1_299,0,10,1,0,
747,GCA_000017745.1_306,0,10,1,0,
748,GCA_000017745.1_31,0,10,1,0,
749,GCA_000017745.1_317,0,10,1,0,
750,GCA_000017745.1_320,0,10,1,0,
751,GCA_000017745.1_322,0,10,1,0,
752,GCA_000017745.1_327,0,10,1,0,
753,GCA_000017745.1_333,0,10,1,0,
754,GCA_000017745.1_335,0,10,1,0,
755,GCA_000017745.1_336,0,10,1,0,
756,GCA_000017745.1_338,0,10,1,0,
757,GCA_000017745.1_341,0,10,1,0,
758,GCA_000017745.1_342,0,10,1,0,
759,GCA_000017745.1_354,0,10,1,0,
760,GCA_000017745.1_362,0,10,1,0,
761,GCA_000017745.1_366,0,10,1,0,
762,GCA_000017745.1_380,0,10,1,0,
763,GCA_000017745.1_382,0,10,1,0,
764,GCA_000017745.1_385,0,10,1,0,
765,GCA_000017745.1_391,0,10,1,0,
766,GCA_000017745.1_396,0,10,1,0,
767,GCA_000017745.1_41,0,10,1,0,
768,GCA_000017745.1_426,0,10,1,0,
769,GCA_000017745.1_434,0,10,1,0,
770,GCA_000017745.1_448,0,10,1,0,
771,GCA_000017745.1_453,0,10,1,0,
772,GCA_000017745.1_454,0,10,1,0,
773,GCA_000017745.1_487,0,10,1,0,
774,GCA_000017745.1_492,0,10,1,0,
775,GCA_000017745.1_494,0,10,1,0,
776,GCA_000017745.1_507,0,10,1,0,
777,GCA_000017745.1_518,0,10,1,0,
778,GCA_000017745.1_519,0,10,1,0,
779,GCA_000017745.1_52,0,10,1,0,
780,GCA_000017745.1_522,0,10,1,0,
782,GCA_000017745.1_563,0,10,1,0,
783,GCA_000017745.1_575,0,10,1,0,
784,GCA_000017745.1_576,0,10,1,0,
788,GCA_000017745.1_593,0,10,1,0,
789,GCA_000017745.1_597,0,10,1,0,
791,GCA_000017745.1_602,0,10,1,0,
792,GCA_000017745.1_616,0,10,1,0,
793,GCA_000017745.1_620,0,10,1,0,
794,GCA_000017745.1_621,0,10,1,0,
795,GCA_000017745.1_626,0,10,1,0,
796,GCA_000017745.1_634,0,10,1,0,
798,GCA_000017745.1_638,0,10,1,0,
799,GCA_000017745.1_642,0,10,1,0,
800,GCA_000017745.1_652,0,10,1,0,
801,GCA_000017745.1_655,0,10,1,0,
802,GCA_000017745.1_656,0,10,1,0,
804,GCA_000017745.1_658,0,10,1,0,
805,GCA_000017745.1_659,0,10,1,0,
806,GCA_000017745.1_660,0,10,1,0,
807,GCA_000017745.1_661,0,10,1,0,
808,GCA_000017745.1_662,0,10,1,0,
809,GCA_000017745.1_666,0,10,1,0,
810,GCA_000017745.1_667,0,10,1,0,
811,GCA_000017745.1_671,0,10,1,0,
812,GCA_000017745.1_674,0,10,1,0,
813,GCA_000017745.1_676,0,10,1,0,
814,GCA_000017745.1_680,0,10,1,0,
815,GCA_000017745.1_710,0,10,1,0,
816,GCA_000017745.1_715,0,10,1,0,
817,GCA_000017745.1_719,0,10,1,0,
818,GCA_000017745.1_72,0,10,1,0,
819,GCA_000017745.1_723,0,10,1,0,
820,GCA_000017745.1_724,0,10,1,0,
821,GCA_000017745.1_727,0,10,1,0,
822,GCA_000017745.1_730,0,10,1,0,
823,GCA_000017745.1_736,0,10,1,0,
824,GCA_000017745.1_739,0,10,1,0,
825,GCA_000017745.1_757,0,10,1,0,
826,GCA_000017745.1_758,0,10,1,0,
827,GCA_000017745.1_760,0,10,1,0,
828,GCA_000017745.1_762,0,10,1,0,
829,GCA_000017745.1_768,0,10,1,0,
831,GCA_000017745.1_779,0,10,1,0,
832,GCA_000017745.1_787,0,10,1,0,
833,GCA_000017745.1_790,0,10,1,0,
834,GCA_000017745.1_792,0,10,1,0,
835,GCA_000017745.1_793,0,10,1,0,
836,GCA_000017745.1_795,0,10,1,0,
838,GCA_000017745.1_804,0,10,1,0,
839,GCA_000017745.1_807,0,10,1,0,
840,GCA_000017745.1_810,0,10,1,0,
841,GCA_000017745.1_82,0,10,1,0,
845,GCA_000017745.1_849,0,10,1,0,
846,GCA_000017745.1_861,0,10,1,0,
847,GCA_000017745.1_867,0,10,1,0,
848,GCA_000017745.1_881,0,10,1,0,
849,GCA_000017745.1_883,0,10,1,0,
850,GCA_000017745.1_886,0,10,1,0,
851,GCA_000017745.1_900,0,10,1,0,
852,GCA_000017745.1_903,0,10,1,0,
855,GCA_000017745.1_915,0,10,1,0,
856,GCA_000017745.1_92,0,10,1,0,
857,GCA_000017745.1_931,0,10,1,0,
858,GCA_000017745.1_934,0,10,1,0,
859,GCA_000017745.1_937,0,10,1,0,
860,GCA_000017745.1_949,0,10,1,0,
861,GCA_000017745.1_957,0,10,1,0,
863,GCA_000017745.1_966,0,10,1,0,
865,GCA_000017745.1_999,0,10,1,0,
866,GCA_000017765.1_1,0,10,1,0,
867,GCA_000017765.1_100,0,10,1,0,
868,GCA_000017765.1_101,0,10,1,0,
869,GCA_000017765.1_104,0,10,1,0,
870,GCA_000017765.1_105,0,10,1,0,
871,GCA_000017765.1_106,0,10,1,0,
872,GCA_000017765.1_107,0,10,1,0,
873,GCA_000017765.1_110,0,10,1,0,
874,GCA_000017765.1_111,0,10,1,0,
875,GCA_000017765.1_113,0,10,1,0,
876,GCA_000017765.1_114,0,10,1,0,
878,GCA_000017765.1_118,0,10,1,0,
879,GCA_000017765.1_120,0,10,1,0,
880,GCA_000017765.1_122,0,10,1,0,
881,GCA_000017765.1_124,0,10,1,0,
883,GCA_000017765.1_128,0,10,1,0,
884,GCA_000017765.1_129,0,10,1,0,
885,GCA_000017765.1_13,0,10,1,0,
886,GCA_000017765.1_131,0,10,1,0,
888,GCA_000017765.1_134,0,10,1,0,
889,GCA_000017765.1_135,0,10,1,0,
890,GCA_000017765.1_136,0,10,1,0,
891,GCA_000017765.1_140,0,10,1,0,
892,GCA_000017765.1_141,0,10,1,0,
893,GCA_000017765.1_142,0,10,1,0,
894,GCA_000017765.1_143,0,10,1,0,
895,GCA_000017765.1_144,0,10,1,0,
896,GCA_000017765.1_145,0,10,1,0,
897,GCA_000017765.1_146,0,10,1,0,
898,GCA_000017765.1_147,0,10,1,0,
899,GCA_000017765.1_148,0,10,1,0,
900,GCA_000017765.1_15,0,10,1,0,
901,GCA_000017765.1_151,0,10,1,0,
902,GCA_000017765.1_152,0,10,1,0,
903,GCA_000017765.1_154,0,10,1,0,
904,GCA_000017765.1_155,0,10,1,0,
905,GCA_000017765.1_157,0,10,1,0,
906,GCA_000017765.1_158,0,10,1,0,
908,GCA_000017765.1_16,0,10,1,0,
909,GCA_000017765.1_160,0,10,1,0,
910,GCA_000017765.1_161,0,10,1,0,
911,GCA_000017765.1_165,0,10,1,0,
913,GCA_000017765.1_170,0,10,1,0,
914,GCA_000017765.1_172,0,10,1,0,
915,GCA_000017765.1_174,0,10,1,0,
916,GCA_000017765.1_176,0,10,1,0,
917,GCA_000017765.1_179,0,10,1,0,
918,GCA_000017765.1_18,0,10,1,0,
919,GCA_000017765.1_184,0,10,1,0,
920,GCA_000017765.1_186,0,10,1,0,
921,GCA_000017765.1_187,0,10,1,0,
922,GCA_000017765.1_190,0,10,1,0,
923,GCA_000017765.1_192,0,10,1,0,
924,GCA_000017765.1_197,0,10,1,0,
925,GCA_000017765.1_201,0,10,1,0,
926,GCA_000017765.1_202,0,10,1,0,
927,GCA_000017765.1_203,0,10,1,0,
928,GCA_000017765.1_205,0,10,1,0,
929,GCA_000017765.1_208,0,10,1,0,
930,GCA_000017765.1_209,0,10,1,0,
931,GCA_000017765.1_21,0,10,1,0,
932,GCA_000017765.1_210,0,10,1,0,
933,GCA_000017765.1_212,0,10,1,0,
934,GCA_000017765.1_214,0,10,1,0,
936,GCA_000017765.1_216,0,10,1,0,
937,GCA_000017765.1_217,0,10,1,0,
938,GCA_000017765.1_220,0,10,1,0,
939,GCA_000017765.1_224,0,10,1,0,
940,GCA_000017765.1_225,0,10,1,0,
941,GCA_000017765.1_226,0,10,1,0,
942,GCA_000017765.1_229,0,10,1,0,
943,GCA_000017765.1_230,0,10,1,0,
945,GCA_000017765.1_232,0,10,1,0,
946,GCA_000017765.1_238,0,10,1,0,
947,GCA_000017765.1_239,0,10,1,0,
948,GCA_000017765.1_24,0,10,1,0,
949,GCA_000017765.1_240,0,10,1,0,
951,GCA_000017765.1_248,0,10,1,0,
952,GCA_000017765.1_249,0,10,1,0,
953,GCA_000017765.1_250,0,10,1,0,
954,GCA_000017765.1_251,0,10,1,0,
955,GCA_000017765.1_256,0,10,1,0,
958,GCA_000017765.1_261,0,10,1,0,
959,GCA_000017765.1_262,0,10,1,0,
960,GCA_000017765.1_264,0,10,1,0,
961,GCA_000017765.1_265,0,10,1,0,
962,GCA_000017765.1_269,0,10,1,0,
963,GCA_000017765.1_270,0,10,1,0,
964,GCA_000017765.1_271,0,10,1,0,
965,GCA_000017765.1_273,0,10,1,0,
966,GCA_000017765.1_275,0,10,1,0,
967,GCA_000017765.1_276,0,10,1,0,
968,GCA_000017765.1_279,0,10,1,0,
969,GCA_000017765.1_283,0,10,1,0,
970,GCA_000017765.1_284,0,10,1,0,
971,GCA_000017765.1_286,0,10,1,0,
972,GCA_000017765.1_288,0,10,1,0,
974,GCA_000017765.1_290,0,10,1,0,
976,GCA_000017765.1_293,0,10,1,0,
977,GCA_000017765.1_294,0,10,1,0,
978,GCA_000017765.1_296,0,10,1,0,
981,GCA_000017765.1_301,0,10,1,0,
982,GCA_000017765.1_303,0,10,1,0,
983,GCA_000017765.1_307,0,10,1,0,
984,GCA_000017765.1_310,0,10,1,0,
985,GCA_000017765.1_311,0,10,1,0,
986,GCA_000017765.1_312,0,10,1,0,
987,GCA_000017765.1_320,0,10,1,0,
988,GCA_000017765.1_322,0,10,1,0,
989,GCA_000017765.1_323,0,10,1,0,
990,GCA_000017765.1_326,0,10,1,0,
992,GCA_000017765.1_328,0,10,1,0,
993,GCA_000017765.1_329,0,10,1,0,
994,GCA_000017765.1_33,0,10,1,0,
995,GCA_000017765.1_331,0,10,1,0,
996,GCA_000017765.1_334,0,10,1,0,
997,GCA_000017765.1_335,0,10,1,0,
998,GCA_000017765.1_343,0,10,1,0,
999,GCA_000017765.1_344,0,10,1,0,
1000,GCA_000017765.1_353,0,10,1,0,
1001,GCA_000017765.1_356,0,10,1,0,
1002,GCA_000017765.1_357,0,10,1,0,
1003,GCA_000017765.1_361,0,10,1,0,
1004,GCA_000017765.1_363,0,10,1,0,
1005,GCA_000017765.1_364,0,10,1,0,
1006,GCA_000017765.1_365,0,10,1,0,
1007,GCA_000017765.1_367,0,10,1,0,
1008,GCA_000017765.1_369,0,10,1,0,
1009,GCA_000017765.1_375,0,10,1,0,
1011,GCA_000017765.1_38,0,10,1,0,
1013,GCA_000017765.1_385,0,10,1,0,
1014,GCA_000017765.1_386,0,10,1,0,
1015,GCA_000017765.1_387,0,10,1,0,
1016,GCA_000017765.1_39,0,10,1,0,
1017,GCA_000017765.1_392,0,10,1,0,
1018,GCA_000017765.1_394,0,10,1,0,
1019,GCA_000017765.1_396,0,10,1,0,
1020,GCA_000017765.1_400,0,10,1,0,
1021,GCA_000017765.1_402,0,10,1,0,
1022,GCA_000017765.1_404,0,10,1,0,
1023,GCA_000017765.1_406,0,10,1,0,
1025,GCA_000017765.1_408,0,10,1,0,
1026,GCA_000017765.1_409,0,10,1,0,
1027,GCA_000017765.1_41,0,10,1,0,
1028,GCA_000017765.1_411,0,10,1,0,
1029,GCA_000017765.1_412,0,10,1,0,
1030,GCA_000017765.1_413,0,10,1,0,
1031,GCA_000017765.1_414,0,10,1,0,
1032,GCA_000017765.1_418,0,10,1,0,
1033,GCA_000017765.1_419,0,10,1,0,
1034,GCA_000017765.1_42,0,10,1,0,
1035,GCA_000017765.1_420,0,10,1,0,
1036,GCA_000017765.1_424,0,10,1,0,
1037,GCA_000017765.1_426,0,10,1,0,
1038,GCA_000017765.1_430,0,10,1,0,
1039,GCA_000017765.1_431,0,10,1,0,
1040,GCA_000017765.1_432,0,10,1,0,
1041,GCA_000017765.1_433,0,10,1,0,
1042,GCA_000017765.1_434,0,10,1,0,
1043,GCA_000017765.1_437,0,10,1,0,
1045,GCA_000017765.1_439,0,10,1,0,
1046,GCA_000017765.1_440,0,10,1,0,
1047,GCA_000017765.1_441,0,10,1,0,
1048,GCA_000017765.1_443,0,10,1,0,
1049,GCA_000017765.1_445,0,10,1,0,
1050,GCA_000017765.1_448,0,10,1,0,
1053,GCA_000017765.1_465,0,10,1,0,
1054,GCA_000017765.1_466,0,10,1,0,
1055,GCA_000017765.1_47,0,10,1,0,
1056,GCA_000017765.1_471,0,10,1,0,
1057,GCA_000017765.1_474,0,10,1,0,
1058,GCA_000017765.1_475,0,10,1,0,
1059,GCA_000017765.1_476,0,10,1,0,
1060,GCA_000017765.1_477,0,10,1,0,
1061,GCA_000017765.1_478,0,10,1,0,
1063,GCA_000017765.1_485,0,10,1,0,
1064,GCA_000017765.1_488,0,10,1,0,
1065,GCA_000017765.1_49,0,10,1,0,
1067,GCA_000017765.1_499,0,10,1,0,
1068,GCA_000017765.1_500,0,10,1,0,
1069,GCA_000017765.1_502,0,10,1,0,
1070,GCA_000017765.1_504,0,10,1,0,
1071,GCA_000017765.1_505,0,10,1,0,
1072,GCA_000017765.1_506,0,10,1,0,
1073,GCA_000017765.1_507,0,10,1,0,
1074,GCA_000017765.1_508,0,10,1,0,
1075,GCA_000017765.1_51,0,10,1,0,
1076,GCA_000017765.1_515,0,10,1,0,
1077,GCA_000017765.1_518,0,10,1,0,
1078,GCA_000017765.1_52,0,10,1,0,
1079,GCA_000017765.1_524,0,10,1,0,
1080,GCA_000017765.1_527,0,10,1,0,
1082,GCA_000017765.1_535,0,10,1,0,
1084,GCA_000017765.1_537,0,10,1,0,
1085,GCA_000017765.1_538,0,10,1,0,
1086,GCA_000017765.1_539,0,10,1,0,
1087,GCA_000017765.1_54,0,10,1,0,
1088,GCA_000017765.1_541,0,10,1,0,
1090,GCA_000017765.1_547,0,10,1,0,
1091,GCA_000017765.1_548,0,10,1,0,
1093,GCA_000017765.1_55,0,10,1,0,
1094,GCA_000017765.1_550,0,10,1,0,
1095,GCA_000017765.1_554,0,10,1,0,
1096,GCA_000017765.1_556,0,10,1,0,
1097,GCA_000017765.1_561,0,10,1,0,
1098,GCA_000017765.1_563,0,10,1,0,
1099,GCA_000017765.1_564,0,10,1,0,
1100,GCA_000017765.1_566,0,10,1,0,
1101,GCA_000017765.1_567,0,10,1,0,
1102,GCA_000017765.1_57,0,10,1,0,
1103,GCA_000017765.1_570,0,10,1,0,
1104,GCA_000017765.1_574,0,10,1,0,
1105,GCA_000017765.1_577,0,10,1,0,
1106,GCA_000017765.1_582,0,10,1,0,
1109,GCA_000017765.1_595,0,10,1,0,
1110,GCA_000017765.1_596,0,10,1,0,
1111,GCA_000017765.1_60,0,10,1,0,
1112,GCA_000017765.1_603,0,10,1,0,
1113,GCA_000017765.1_604,0,10,1,0,
1114,GCA_000017765.1_610,0,10,1,0,
1115,GCA_000017765.1_611,0,10,1,0,
1116,GCA_000017765.1_614,0,10,1,0,
1117,GCA_000017765.1_615,0,10,1,0,
1118,GCA_000017765.1_616,0,10,1,0,
1119,GCA_000017765.1_618,0,10,1,0,
1120,GCA_000017765.1_619,0,10,1,0,
1121,GCA_000017765.1_62,0,10,1,0,
1122,GCA_000017765.1_629,0,10,1,0,
1123,GCA_000017765.1_632,0,10,1,0,
1124,GCA_000017765.1_634,0,10,1,0,
1125,GCA_000017765.1_637,0,10,1,0,
1126,GCA_000017765.1_639,0,10,1,0,
1127,GCA_000017765.1_64,0,10,1,0,
1128,GCA_000017765.1_640,0,10,1,0,
1129,GCA_000017765.1_644,0,10,1,0,
1130,GCA_000017765.1_648,0,10,1,0,
1131,GCA_000017765.1_650,0,10,1,0,
1132,GCA_000017765.1_652,0,10,1,0,
1133,GCA_000017765.1_653,0,10,1,0,
1135,GCA_000017765.1_658,0,10,1,0,
1136,GCA_000017765.1_660,0,10,1,0,
1137,GCA_000017765.1_665,0,10,1,0,
1138,GCA_000017765.1_67,0,10,1,0,
1139,GCA_000017765.1_670,0,10,1,0,
1141,GCA_000017765.1_675,0,10,1,0,
1142,GCA_000017765.1_676,0,10,1,0,
1144,GCA_000017765.1_679,0,10,1,0,
1145,GCA_000017765.1_682,0,10,1,0,
1146,GCA_000017765.1_683,0,10,1,0,
1147,GCA_000017765.1_686,0,10,1,0,
1148,GCA_000017765.1_688,0,10,1,0,
1149,GCA_000017765.1_69,0,10,1,0,
1150,GCA_000017765.1_698,0,10,1,0,
1151,GCA_000017765.1_699,0,10,1,0,
1152,GCA_000017765.1_70,0,10,1,0,
1153,GCA_000017765.1_702,0,10,1,0,
1154,GCA_000017765.1_704,0,10,1,0,
1155,GCA_000017765.1_705,0,10,1,0,
1156,GCA_000017765.1_708,0,10,1,0,
1157,GCA_000017765.1_71,0,10,1,0,
1158,GCA_000017765.1_711,0,10,1,0,
1159,GCA_000017765.1_713,0,10,1,0,
1160,GCA_000017765.1_716,0,10,1,0,
1161,GCA_000017765.1_719,0,10,1,0,
1162,GCA_000017765.1_72,0,10,1,0,
1163,GCA_000017765.1_722,0,10,1,0,
1164,GCA_000017765.1_726,0,10,1,0,
1166,GCA_000017765.1_729,0,10,1,0,
1167,GCA_000017765.1_73,0,10,1,0,
1168,GCA_000017765.1_734,0,10,1,0,
1169,GCA_000017765.1_735,0,10,1,0,
1170,GCA_000017765.1_738,0,10,1,0,
1171,GCA_000017765.1_740,0,10,1,0,
1172,GCA_000017765.1_742,0,10,1,0,
1173,GCA_000017765.1_750,0,10,1,0,
1174,GCA_000017765.1_751,0,10,1,0,
1175,GCA_000017765.1_752,0,10,1,0,
1176,GCA_000017765.1_753,0,10,1,0,
1177,GCA_000017765.1_754,0,10,1,0,
1179,GCA_000017765.1_757,0,10,1,0,
1182,GCA_000017765.1_765,0,10,1,0,
1183,GCA_000017765.1_768,0,10,1,0,
1184,GCA_000017765.1_77,0,10,1,0,
1185,GCA_000017765.1_770,0,10,1,0,
1187,GCA_000017765.1_772,0,10,1,0,
1188,GCA_000017765.1_776,0,10,1,0,
1189,GCA_000017765.1_777,0,10,1,0,
1191,GCA_000017765.1_781,0,10,1,0,
1192,GCA_000017765.1_783,0,10,1,0,
1193,GCA_000017765.1_787,0,10,1,0,
1194,GCA_000017765.1_789,0,10,1,0,
1195,GCA_000017765.1_79,0,10,1,0,
1196,GCA_000017765.1_790,0,10,1,0,
1197,GCA_000017765.1_791,0,10,1,0,
1198,GCA_000017765.1_792,0,10,1,0,
1199,GCA_000017765.1_793,0,10,1,0,
1200,GCA_000017765.1_794,0,10,1,0,
1201,GCA_000017765.1_796,0,10,1,0,
1202,GCA_000017765.1_798,0,10,1,0,
1203,GCA_000017765.1_799,0,10,1,0,
1204,GCA_000017765.1_80,0,10,1,0,
1205,GCA_000017765.1_800,0,10,1,0,
1206,GCA_000017765.1_803,0,10,1,0,
1207,GCA_000017765.1_804,0,10,1,0,
1208,GCA_000017765.1_811,0,10,1,0,
1209,GCA_000017765.1_812,0,10,1,0,
1210,GCA_000017765.1_813,0,10,1,0,
1211,GCA_000017765.1_814,0,10,1,0,
1213,GCA_000017765.1_816,0,10,1,0,
1214,GCA_000017765.1_817,0,10,1,0,
1215,GCA_000017765.1_818,0,10,1,0,
1217,GCA_000017765.1_821,0,10,1,0,
1218,GCA_000017765.1_822,0,10,1,0,
1220,GCA_000017765.1_833,0,10,1,0,
1221,GCA_000017765.1_834,0,10,1,0,
1222,GCA_000017765.1_86,0,10,1,0,
1223,GCA_000017765.1_89,0,10,1,0,
1224,GCA_000017765.1_9,0,10,1,0,
1225,GCA_000017765.1_93,0,10,1,0,
1226,GCA_000017765.1_96,0,10,1,0,
1227,GCA_000017765.1_97,0,10,1,0,
1228,GCA_000017765.1_98,0,10,1,0,
1229,GCA_000017985.1_1,0,10,1,0,
1231,GCA_000017985.1_104,0,10,1,0,
1232,GCA_000017985.1_105,0,10,1,0,
1233,GCA_000017985.1_106,0,10,1,0,
1234,GCA_000017985.1_107,0,10,1,0,
1235,GCA_000017985.1_108,0,10,1,0,
1236,GCA_000017985.1_109,0,10,1,0,
1238,GCA_000017985.1_110,0,10,1,0,
1239,GCA_000017985.1_112,0,10,1,0,
1240,GCA_000017985.1_115,0,10,1,0,
1241,GCA_000017985.1_116,0,10,1,0,
1242,GCA_000017985.1_118,0,10,1,0,
1243,GCA_000017985.1_120,0,10,1,0,
1244,GCA_000017985.1_121,0,10,1,0,
1245,GCA_000017985.1_123,0,10,1,0,
1246,GCA_000017985.1_125,0,10,1,0,
1247,GCA_000017985.1_128,0,10,1,0,
1248,GCA_000017985.1_129,0,10,1,0,
1249,GCA_000017985.1_130,0,10,1,0,
1251,GCA_000017985.1_138,0,10,1,0,
1252,GCA_000017985.1_139,0,10,1,0,
1253,GCA_000017985.1_14,0,10,1,0,
1254,GCA_000017985.1_140,0,10,1,0,
1255,GCA_000017985.1_144,0,10,1,0,
1256,GCA_000017985.1_147,0,10,1,0,
1257,GCA_000017985.1_152,0,10,1,0,
1258,GCA_000017985.1_155,0,10,1,0,
1259,GCA_000017985.1_158,0,10,1,0,
1260,GCA_000017985.1_159,0,10,1,0,
1262,GCA_000017985.1_161,0,10,1,0,
1263,GCA_000017985.1_163,0,10,1,0,
1264,GCA_000017985.1_164,0,10,1,0,
1265,GCA_000017985.1_167,0,10,1,0,
1266,GCA_000017985.1_168,0,10,1,0,
1267,GCA_000017985.1_170,0,10,1,0,
1268,GCA_000017985.1_171,0,10,1,0,
1269,GCA_000017985.1_175,0,10,1,0,
1270,GCA_000017985.1_177,0,10,1,0,
1271,GCA_000017985.1_179,0,10,1,0,
1272,GCA_000017985.1_187,0,10,1,0,
1273,GCA_000017985.1_188,0,10,1,0,
1274,GCA_000017985.1_191,0,10,1,0,
1275,GCA_000017985.1_192,0,10,1,0,
1276,GCA_000017985.1_193,0,10,1,0,
1277,GCA_000017985.1_194,0,10,1,0,
1278,GCA_000017985.1_195,0,10,1,0,
1279,GCA_000017985.1_196,0,10,1,0,
1280,GCA_000017985.1_197,0,10,1,0,
1281,GCA_000017985.1_2,0,10,1,0,
1282,GCA_000017985.1_20,0,10,1,0,
1283,GCA_000017985.1_203,0,10,1,0,
1285,GCA_000017985.1_211,0,10,1,0,
1286,GCA_000017985.1_214,0,10,1,0,
1287,GCA_000017985.1_217,0,10,1,0,
1288,GCA_000017985.1_218,0,10,1,0,
1290,GCA_000017985.1_220,0,10,1,0,
1291,GCA_000017985.1_23,0,10,1,0,
1292,GCA_000017985.1_231,0,10,1,0,
1293,GCA_000017985.1_234,0,10,1,0,
1294,GCA_000017985.1_240,0,10,1,0,
1295,GCA_000017985.1_242,0,10,1,0,
1296,GCA_000017985.1_243,0,10,1,0,
1298,GCA_000017985.1_25,0,10,1,0,
1299,GCA_000017985.1_257,0,10,1,0,
1300,GCA_000017985.1_268,0,10,1,0,
1302,GCA_000017985.1_270,0,10,1,0,
1303,GCA_000017985.1_272,0,10,1,0,
1304,GCA_000017985.1_274,0,10,1,0,
1306,GCA_000017985.1_279,0,10,1,0,
1307,GCA_000017985.1_28,0,10,1,0,
1308,GCA_000017985.1_280,0,10,1,0,
1309,GCA_000017985.1_283,0,10,1,0,
1310,GCA_000017985.1_286,0,10,1,0,
1311,GCA_000017985.1_289,0,10,1,0,
1312,GCA_000017985.1_295,0,10,1,0,
1313,GCA_000017985.1_298,0,10,1,0,
1314,GCA_000017985.1_306,0,10,1,0,
1317,GCA_000017985.1_314,0,10,1,0,
1318,GCA_000017985.1_320,0,10,1,0,
1319,GCA_000017985.1_322,0,10,1,0,
1321,GCA_000017985.1_326,0,10,1,0,
1322,GCA_000017985.1_334,0,10,1,0,
1323,GCA_000017985.1_344,0,10,1,0,
1324,GCA_000017985.1_346,0,10,1,0,
1325,GCA_000017985.1_35,0,10,1,0,
1326,GCA_000017985.1_350,0,10,1,0,
1327,GCA_000017985.1_351,0,10,1,0,
1328,GCA_000017985.1_352,0,10,1,0,
1329,GCA_000017985.1_353,0,10,1,0,
1330,GCA_000017985.1_354,0,10,1,0,
1331,GCA_000017985.1_355,0,10,1,0,
1333,GCA_000017985.1_359,0,10,1,0,
1334,GCA_000017985.1_363,0,10,1,0,
1335,GCA_000017985.1_364,0,10,1,0,
1336,GCA_000017985.1_39,0,10,1,0,
1337,GCA_000017985.1_41,0,10,1,0,
1338,GCA_000017985.1_44,0,10,1,0,
1339,GCA_000017985.1_46,0,10,1,0,
1340,GCA_000017985.1_47,0,10,1,0,
1341,GCA_000017985.1_50,0,10,1,0,
1342,GCA_000017985.1_52,0,10,1,0,
